date,rain_mm,district,state
2001-08-14,13.707853317260742,Cuttack,Odisha
2001-08-15,9.03488826751709,Cuttack,Odisha
2001-08-16,40.06697463989258,Cuttack,Odisha
2001-08-17,70.84295654296875,Cuttack,Odisha
2001-08-18,1.6826056241989136,Cuttack,Odisha
2001-08-19,20.31454849243164,Cuttack,Odisha
2001-08-20,18.625667572021484,Cuttack,Odisha
2001-08-21,32.8265380859375,Cuttack,Odisha
2001-08-22,20.47635841369629,Cuttack,Odisha
2001-08-23,12.187238693237305,Cuttack,Odisha
2001-08-24,8.994857788085938,Cuttack,Odisha
2001-08-25,0.2666572630405426,Cuttack,Odisha
2001-08-26,0.2550634741783142,Cuttack,Odisha
2001-08-27,4.760963439941406,Cuttack,Odisha
2001-08-28,8.880464553833008,Cuttack,Odisha
2001-08-29,161.29942321777344,Cuttack,Odisha
2001-08-30,122.03811645507812,Cuttack,Odisha
2001-08-31,0.19709450006484985,Cuttack,Odisha
2001-09-01,0.0,Cuttack,Odisha
2001-09-02,0.0,Cuttack,Odisha
2001-09-03,0.0,Cuttack,Odisha
2001-09-04,43.75611114501953,Cuttack,Odisha
2001-09-05,44.28711700439453,Cuttack,Odisha
2001-09-06,12.752638816833496,Cuttack,Odisha
2001-09-07,2.2955710887908936,Cuttack,Odisha
2001-09-08,0.20868828892707825,Cuttack,Odisha
2001-09-09,0.0,Cuttack,Odisha
2001-09-10,21.9078311920166,Cuttack,Odisha
2001-09-11,0.0,Cuttack,Odisha
2001-09-12,3.450989246368408,Cuttack,Odisha
2001-09-13,0.0,Cuttack,Odisha
2001-09-14,0.0,Cuttack,Odisha
2001-09-15,0.0,Cuttack,Odisha
2001-09-16,5.2364888191223145,Cuttack,Odisha
2001-09-17,1.4872804880142212,Cuttack,Odisha
2001-09-18,7.539488315582275,Cuttack,Odisha
2001-09-19,4.57607889175415,Cuttack,Odisha
2001-09-20,11.867057800292969,Cuttack,Odisha
2001-09-21,16.486127853393555,Cuttack,Odisha
2001-09-22,0.4206514060497284,Cuttack,Odisha
2001-09-23,7.0473551750183105,Cuttack,Odisha
2001-09-24,14.364057540893555,Cuttack,Odisha
2001-09-25,5.339358329772949,Cuttack,Odisha
2001-09-26,0.0,Cuttack,Odisha
2001-09-27,0.0,Cuttack,Odisha
2001-09-28,0.2782510817050934,Cuttack,Odisha
2001-09-29,58.545997619628906,Cuttack,Odisha
2001-09-30,19.037763595581055,Cuttack,Odisha
2001-10-01,10.032242774963379,Cuttack,Odisha
2001-10-02,18.56396484375,Cuttack,Odisha
2001-10-03,0.9159097671508789,Cuttack,Odisha
2001-10-04,7.581991672515869,Cuttack,Odisha
2001-10-05,45.82743453979492,Cuttack,Odisha
2001-10-06,0.0,Cuttack,Odisha
2001-10-07,0.7767841815948486,Cuttack,Odisha
2001-10-08,0.0,Cuttack,Odisha
2001-10-09,0.0,Cuttack,Odisha
2001-10-10,0.0,Cuttack,Odisha
2001-10-11,0.0,Cuttack,Odisha
2001-10-12,0.0,Cuttack,Odisha
2001-10-13,0.0,Cuttack,Odisha
2001-10-14,0.3825951814651489,Cuttack,Odisha
2001-10-15,0.0,Cuttack,Odisha
2001-10-16,0.9622849225997925,Cuttack,Odisha
2001-10-17,1.4376304149627686,Cuttack,Odisha
2001-10-18,0.9159097671508789,Cuttack,Odisha
2001-10-19,7.898972511291504,Cuttack,Odisha
2001-10-20,0.0,Cuttack,Odisha
2001-10-21,0.0,Cuttack,Odisha
2001-10-22,0.0,Cuttack,Odisha
2001-10-23,0.0,Cuttack,Odisha
2001-10-24,0.0,Cuttack,Odisha
2001-10-25,0.0,Cuttack,Odisha
2001-10-26,0.0,Cuttack,Odisha
2001-10-27,0.0,Cuttack,Odisha
2001-10-28,0.0,Cuttack,Odisha
2001-10-29,0.0,Cuttack,Odisha
2001-10-30,0.0,Cuttack,Odisha
2001-10-31,0.17390692234039307,Cuttack,Odisha
2001-11-01,0.0,Cuttack,Odisha
2001-11-02,0.0,Cuttack,Odisha
2001-11-03,0.0,Cuttack,Odisha
2001-11-04,0.0,Cuttack,Odisha
2001-11-05,0.0,Cuttack,Odisha
2001-11-06,0.0,Cuttack,Odisha
2001-11-07,0.0,Cuttack,Odisha
2001-11-08,0.0,Cuttack,Odisha
2001-11-09,0.0,Cuttack,Odisha
2001-11-10,4.570847988128662,Cuttack,Odisha
2001-11-11,0.2782510817050934,Cuttack,Odisha
2001-11-12,1.3100987672805786,Cuttack,Odisha
2001-11-13,0.2782510817050934,Cuttack,Odisha
2001-11-14,0.0,Cuttack,Odisha
2001-11-15,0.0,Cuttack,Odisha
2001-11-16,0.0,Cuttack,Odisha
2001-11-17,0.0,Cuttack,Odisha
2001-11-18,0.0,Cuttack,Odisha
2001-11-19,0.0,Cuttack,Odisha
2001-11-20,0.6724401116371155,Cuttack,Odisha
2001-11-21,0.0,Cuttack,Odisha
2001-11-22,0.1507193148136139,Cuttack,Odisha
2001-11-23,0.0,Cuttack,Odisha
2001-11-24,0.0,Cuttack,Odisha
2001-11-25,0.0,Cuttack,Odisha
2001-11-26,0.0,Cuttack,Odisha
2001-11-27,0.0,Cuttack,Odisha
2001-11-28,0.0,Cuttack,Odisha
2001-11-29,0.0,Cuttack,Odisha
2001-11-30,0.0,Cuttack,Odisha
2001-12-01,0.0,Cuttack,Odisha
2001-12-02,0.0,Cuttack,Odisha
2001-12-03,0.0,Cuttack,Odisha
2001-12-04,0.0,Cuttack,Odisha
2001-12-05,0.0,Cuttack,Odisha
2001-12-06,0.0,Cuttack,Odisha
2001-12-07,0.0,Cuttack,Odisha
2001-12-08,0.0,Cuttack,Odisha
2001-12-09,0.0,Cuttack,Odisha
2001-12-10,0.0,Cuttack,Odisha
2001-12-11,0.0,Cuttack,Odisha
2001-12-12,0.0,Cuttack,Odisha
2001-12-13,0.0,Cuttack,Odisha
2001-12-14,0.0,Cuttack,Odisha
2001-12-15,0.0,Cuttack,Odisha
2001-12-16,0.0,Cuttack,Odisha
2001-12-17,0.0,Cuttack,Odisha
2001-12-18,0.0,Cuttack,Odisha
2001-12-19,0.0,Cuttack,Odisha
2001-12-20,0.0,Cuttack,Odisha
2001-12-21,0.0,Cuttack,Odisha
2001-12-22,0.0,Cuttack,Odisha
2001-12-23,0.0,Cuttack,Odisha
2001-12-24,0.0,Cuttack,Odisha
2001-12-25,0.0,Cuttack,Odisha
2001-12-26,0.0,Cuttack,Odisha
2001-12-27,0.0,Cuttack,Odisha
2001-12-28,0.0,Cuttack,Odisha
2001-12-29,0.0,Cuttack,Odisha
2001-12-30,0.0,Cuttack,Odisha
2001-12-31,0.0,Cuttack,Odisha
2002-01-01,0.0,Cuttack,Odisha
2002-01-02,0.0,Cuttack,Odisha
2002-01-03,0.0,Cuttack,Odisha
2002-01-04,0.0,Cuttack,Odisha
2002-01-05,0.0,Cuttack,Odisha
2002-01-06,0.0,Cuttack,Odisha
2002-01-07,0.0,Cuttack,Odisha
2002-01-08,0.12173482775688171,Cuttack,Odisha
2002-01-09,0.0,Cuttack,Odisha
2002-01-10,0.0,Cuttack,Odisha
2002-01-11,0.0,Cuttack,Odisha
2002-01-12,0.0,Cuttack,Odisha
2002-01-13,0.0,Cuttack,Odisha
2002-01-14,0.0,Cuttack,Odisha
2002-01-15,0.0,Cuttack,Odisha
2002-01-16,0.0,Cuttack,Odisha
2002-01-17,0.0,Cuttack,Odisha
2002-01-18,0.0,Cuttack,Odisha
2002-01-19,0.0,Cuttack,Odisha
2002-01-20,0.0,Cuttack,Odisha
2002-01-21,0.0,Cuttack,Odisha
2002-01-22,0.0,Cuttack,Odisha
2002-01-23,0.0,Cuttack,Odisha
2002-01-24,0.0,Cuttack,Odisha
2002-01-25,0.0,Cuttack,Odisha
2002-01-26,0.0,Cuttack,Odisha
2002-01-27,0.0,Cuttack,Odisha
2002-01-28,0.0,Cuttack,Odisha
2002-01-29,0.0,Cuttack,Odisha
2002-01-30,1.6347248554229736,Cuttack,Odisha
2002-01-31,0.0,Cuttack,Odisha
2002-02-01,0.0,Cuttack,Odisha
2002-02-02,0.0,Cuttack,Odisha
2002-02-03,0.0,Cuttack,Odisha
2002-02-04,0.0,Cuttack,Odisha
2002-02-05,0.0,Cuttack,Odisha
2002-02-06,0.0,Cuttack,Odisha
2002-02-07,0.0,Cuttack,Odisha
2002-02-08,0.0,Cuttack,Odisha
2002-02-09,0.0,Cuttack,Odisha
2002-02-10,0.0,Cuttack,Odisha
2002-02-11,0.0,Cuttack,Odisha
2002-02-12,0.0,Cuttack,Odisha
2002-02-13,0.0,Cuttack,Odisha
2002-02-14,0.0,Cuttack,Odisha
2002-02-15,0.0,Cuttack,Odisha
2002-02-16,0.0,Cuttack,Odisha
2002-02-17,0.0,Cuttack,Odisha
2002-02-18,0.0,Cuttack,Odisha
2002-02-19,0.0,Cuttack,Odisha
2002-02-20,0.0,Cuttack,Odisha
2002-02-21,0.0,Cuttack,Odisha
2002-02-22,0.0,Cuttack,Odisha
2002-02-23,0.0,Cuttack,Odisha
2002-02-24,0.0,Cuttack,Odisha
2002-02-25,0.0,Cuttack,Odisha
2002-02-26,0.0,Cuttack,Odisha
2002-02-27,0.0,Cuttack,Odisha
2002-02-28,0.0,Cuttack,Odisha
2002-03-01,0.0,Cuttack,Odisha
2002-03-02,0.0,Cuttack,Odisha
2002-03-03,0.0,Cuttack,Odisha
2002-03-04,0.0,Cuttack,Odisha
2002-03-05,0.0,Cuttack,Odisha
2002-03-06,3.314124822616577,Cuttack,Odisha
2002-03-07,0.0,Cuttack,Odisha
2002-03-08,0.1507192999124527,Cuttack,Odisha
2002-03-09,0.0,Cuttack,Odisha
2002-03-10,0.0,Cuttack,Odisha
2002-03-11,0.0,Cuttack,Odisha
2002-03-12,0.0,Cuttack,Odisha
2002-03-13,0.0,Cuttack,Odisha
2002-03-14,0.0,Cuttack,Odisha
2002-03-15,0.0,Cuttack,Odisha
2002-03-16,0.0,Cuttack,Odisha
2002-03-17,0.0,Cuttack,Odisha
2002-03-18,0.0,Cuttack,Odisha
2002-03-19,0.0,Cuttack,Odisha
2002-03-20,0.0,Cuttack,Odisha
2002-03-21,0.0,Cuttack,Odisha
2002-03-22,0.0,Cuttack,Odisha
2002-03-23,0.0,Cuttack,Odisha
2002-03-24,0.0,Cuttack,Odisha
2002-03-25,0.0,Cuttack,Odisha
2002-03-26,0.0,Cuttack,Odisha
2002-03-27,0.0,Cuttack,Odisha
2002-03-28,0.0,Cuttack,Odisha
2002-03-29,0.7825810313224792,Cuttack,Odisha
2002-03-30,0.0,Cuttack,Odisha
2002-03-31,0.0,Cuttack,Odisha
2002-04-01,0.0,Cuttack,Odisha
2002-04-02,0.0,Cuttack,Odisha
2002-04-03,0.0,Cuttack,Odisha
2002-04-04,0.0,Cuttack,Odisha
2002-04-05,0.0,Cuttack,Odisha
2002-04-06,0.0,Cuttack,Odisha
2002-04-07,0.0,Cuttack,Odisha
2002-04-08,0.0,Cuttack,Odisha
2002-04-09,0.0,Cuttack,Odisha
2002-04-10,0.0,Cuttack,Odisha
2002-04-11,0.0,Cuttack,Odisha
2002-04-12,0.0,Cuttack,Odisha
2002-04-13,0.579689621925354,Cuttack,Odisha
2002-04-14,0.0,Cuttack,Odisha
2002-04-15,0.0,Cuttack,Odisha
2002-04-16,0.0,Cuttack,Odisha
2002-04-17,0.0,Cuttack,Odisha
2002-04-18,0.0,Cuttack,Odisha
2002-04-19,0.0,Cuttack,Odisha
2002-04-20,0.0,Cuttack,Odisha
2002-04-21,0.0,Cuttack,Odisha
2002-04-22,0.0,Cuttack,Odisha
2002-04-23,0.0,Cuttack,Odisha
2002-04-24,0.0,Cuttack,Odisha
2002-04-25,0.0,Cuttack,Odisha
2002-04-26,0.0,Cuttack,Odisha
2002-04-27,0.0,Cuttack,Odisha
2002-04-28,21.28289222717285,Cuttack,Odisha
2002-04-29,0.0,Cuttack,Odisha
2002-04-30,0.0,Cuttack,Odisha
2002-05-01,0.0,Cuttack,Odisha
2002-05-02,0.0,Cuttack,Odisha
2002-05-03,0.0,Cuttack,Odisha
2002-05-04,0.0,Cuttack,Odisha
2002-05-05,0.0,Cuttack,Odisha
2002-05-06,0.0,Cuttack,Odisha
2002-05-07,0.1623130887746811,Cuttack,Odisha
2002-05-08,17.088455200195312,Cuttack,Odisha
2002-05-09,1.1392303705215454,Cuttack,Odisha
2002-05-10,22.708091735839844,Cuttack,Odisha
2002-05-11,0.0,Cuttack,Odisha
2002-05-12,0.0,Cuttack,Odisha
2002-05-13,0.0,Cuttack,Odisha
2002-05-14,0.0,Cuttack,Odisha
2002-05-15,0.48693931102752686,Cuttack,Odisha
2002-05-16,31.4473934173584,Cuttack,Odisha
2002-05-17,0.0,Cuttack,Odisha
2002-05-18,0.0,Cuttack,Odisha
2002-05-19,0.0,Cuttack,Odisha
2002-05-20,6.213983535766602,Cuttack,Odisha
2002-05-21,0.0,Cuttack,Odisha
2002-05-22,0.0,Cuttack,Odisha
2002-05-23,0.0,Cuttack,Odisha
2002-05-24,11.698371887207031,Cuttack,Odisha
2002-05-25,1.4293113946914673,Cuttack,Odisha
2002-05-26,0.0,Cuttack,Odisha
2002-05-27,0.0,Cuttack,Odisha
2002-05-28,0.0,Cuttack,Odisha
2002-05-29,1.0898164510726929,Cuttack,Odisha
2002-05-30,0.0,Cuttack,Odisha
2002-05-31,0.0,Cuttack,Odisha
2002-06-01,0.0,Cuttack,Odisha
2002-06-02,15.120694160461426,Cuttack,Odisha
2002-06-03,0.0,Cuttack,Odisha
2002-06-04,78.97908020019531,Cuttack,Odisha
2002-06-05,14.680930137634277,Cuttack,Odisha
2002-06-06,26.762475967407227,Cuttack,Odisha
2002-06-07,2.74450945854187,Cuttack,Odisha
2002-06-08,0.0,Cuttack,Odisha
2002-06-09,2.5239081382751465,Cuttack,Odisha
2002-06-10,0.11593792587518692,Cuttack,Odisha
2002-06-11,0.0,Cuttack,Odisha
2002-06-12,0.6956275701522827,Cuttack,Odisha
2002-06-13,1.970944881439209,Cuttack,Odisha
2002-06-14,0.0,Cuttack,Odisha
2002-06-15,0.7535965442657471,Cuttack,Odisha
2002-06-16,0.0,Cuttack,Odisha
2002-06-17,1.2289420366287231,Cuttack,Odisha
2002-06-18,0.0,Cuttack,Odisha
2002-06-19,9.53396224975586,Cuttack,Odisha
2002-06-20,0.0,Cuttack,Odisha
2002-06-21,5.954370975494385,Cuttack,Odisha
2002-06-22,5.738863468170166,Cuttack,Odisha
2002-06-23,25.071714401245117,Cuttack,Odisha
2002-06-24,4.571676254272461,Cuttack,Odisha
2002-06-25,22.244415283203125,Cuttack,Odisha
2002-06-26,20.95217514038086,Cuttack,Odisha
2002-06-27,6.835381984710693,Cuttack,Odisha
2002-06-28,1.2057543992996216,Cuttack,Odisha
2002-06-29,1.2173482179641724,Cuttack,Odisha
2002-06-30,1.0356639623641968,Cuttack,Odisha
2002-07-01,80.87554931640625,Cuttack,Odisha
2002-07-02,134.42218017578125,Cuttack,Odisha
2002-07-03,113.08927154541016,Cuttack,Odisha
2002-07-04,12.444469451904297,Cuttack,Odisha
2002-07-05,0.1275317221879959,Cuttack,Odisha
2002-07-06,0.24346965551376343,Cuttack,Odisha
2002-07-07,0.19709448516368866,Cuttack,Odisha
2002-07-08,0.0,Cuttack,Odisha
2002-07-09,0.0,Cuttack,Odisha
2002-07-10,0.0,Cuttack,Odisha
2002-07-11,0.0,Cuttack,Odisha
2002-07-12,0.0,Cuttack,Odisha
2002-07-13,1.3547043800354004,Cuttack,Odisha
2002-07-14,0.10434412956237793,Cuttack,Odisha
2002-07-15,0.0,Cuttack,Odisha
2002-07-16,1.2289420366287231,Cuttack,Odisha
2002-07-17,9.85748291015625,Cuttack,Odisha
2002-07-18,8.004003524780273,Cuttack,Odisha
2002-07-19,8.27379035949707,Cuttack,Odisha
2002-07-20,0.0,Cuttack,Odisha
2002-07-21,80.19203186035156,Cuttack,Odisha
2002-07-22,1.9407137632369995,Cuttack,Odisha
2002-07-23,0.0,Cuttack,Odisha
2002-07-24,4.080825328826904,Cuttack,Odisha
2002-07-25,8.888160705566406,Cuttack,Odisha
2002-07-26,0.0,Cuttack,Odisha
2002-07-27,2.9445595741271973,Cuttack,Odisha
2002-07-28,2.7360074520111084,Cuttack,Odisha
2002-07-29,2.174894094467163,Cuttack,Odisha
2002-07-30,3.7059803009033203,Cuttack,Odisha
2002-07-31,0.8876779079437256,Cuttack,Odisha
2002-08-01,25.151222229003906,Cuttack,Odisha
2002-08-02,51.4063835144043,Cuttack,Odisha
2002-08-03,27.56647491455078,Cuttack,Odisha
2002-08-04,18.308469772338867,Cuttack,Odisha
2002-08-05,9.227088928222656,Cuttack,Odisha
2002-08-06,6.275858402252197,Cuttack,Odisha
2002-08-07,0.0,Cuttack,Odisha
2002-08-08,8.038766860961914,Cuttack,Odisha
2002-08-09,2.0984766483306885,Cuttack,Odisha
2002-08-10,0.4289703369140625,Cuttack,Odisha
2002-08-11,0.0,Cuttack,Odisha
2002-08-12,148.98724365234375,Cuttack,Odisha
2002-08-13,52.32410430908203,Cuttack,Odisha
2002-08-14,11.087654113769531,Cuttack,Odisha
2002-08-15,9.243575096130371,Cuttack,Odisha
2002-08-16,41.70169448852539,Cuttack,Odisha
2002-08-17,71.01685333251953,Cuttack,Odisha
2002-08-18,2.2043261528015137,Cuttack,Odisha
2002-08-19,20.31454849243164,Cuttack,Odisha
2002-08-20,16.643129348754883,Cuttack,Odisha
2002-08-21,32.45553207397461,Cuttack,Odisha
2002-08-22,19.340164184570312,Cuttack,Odisha
2002-08-23,14.587152481079102,Cuttack,Odisha
2002-08-24,11.765772819519043,Cuttack,Odisha
2002-08-25,0.278251051902771,Cuttack,Odisha
2002-08-26,0.0,Cuttack,Odisha
2002-08-27,4.923275947570801,Cuttack,Odisha
2002-08-28,8.892056465148926,Cuttack,Odisha
2002-08-29,162.25010681152344,Cuttack,Odisha
2002-08-30,122.51345825195312,Cuttack,Odisha
2002-08-31,0.0,Cuttack,Odisha
2002-09-01,0.0,Cuttack,Odisha
2002-09-02,0.22028206288814545,Cuttack,Odisha
2002-09-03,0.10434412956237793,Cuttack,Odisha
2002-09-04,43.70973205566406,Cuttack,Odisha
2002-09-05,46.002994537353516,Cuttack,Odisha
2002-09-06,11.523695945739746,Cuttack,Odisha
2002-09-07,0.0,Cuttack,Odisha
2002-09-08,0.1623130887746811,Cuttack,Odisha
2002-09-09,0.5101268887519836,Cuttack,Odisha
2002-09-10,21.965797424316406,Cuttack,Odisha
2002-09-11,0.22028206288814545,Cuttack,Odisha
2002-09-12,2.54667329788208,Cuttack,Odisha
2002-09-13,0.0,Cuttack,Odisha
2002-09-14,0.4521579146385193,Cuttack,Odisha
2002-09-15,0.0,Cuttack,Odisha
2002-09-16,5.236489295959473,Cuttack,Odisha
2002-09-17,0.420651376247406,Cuttack,Odisha
2002-09-18,7.365580081939697,Cuttack,Odisha
2002-09-19,4.57607889175415,Cuttack,Odisha
2002-09-20,11.890243530273438,Cuttack,Odisha
2002-09-21,16.81075096130371,Cuttack,Odisha
2002-09-22,0.4554327428340912,Cuttack,Odisha
2002-09-23,8.021233558654785,Cuttack,Odisha
2002-09-24,14.062620162963867,Cuttack,Odisha
2002-09-25,5.443702220916748,Cuttack,Odisha
2002-09-26,0.0,Cuttack,Odisha
2002-09-27,0.11593792587518692,Cuttack,Odisha
2002-09-28,1.0086599588394165,Cuttack,Odisha
2002-09-29,57.08517837524414,Cuttack,Odisha
2002-09-30,17.82041358947754,Cuttack,Odisha
2002-10-01,5.441100120544434,Cuttack,Odisha
2002-10-02,16.95242691040039,Cuttack,Odisha
2002-10-03,0.1391255259513855,Cuttack,Odisha
2002-10-04,7.512428283691406,Cuttack,Odisha
2002-10-05,45.827430725097656,Cuttack,Odisha
2002-10-06,0.0,Cuttack,Odisha
2002-10-07,0.0,Cuttack,Odisha
2002-10-08,0.0,Cuttack,Odisha
2002-10-09,0.0,Cuttack,Odisha
2002-10-10,0.0,Cuttack,Odisha
2002-10-11,0.289844810962677,Cuttack,Odisha
2002-10-12,0.0,Cuttack,Odisha
2002-10-13,0.34781378507614136,Cuttack,Odisha
2002-10-14,0.0,Cuttack,Odisha
2002-10-15,0.0,Cuttack,Odisha
2002-10-16,0.0,Cuttack,Odisha
2002-10-17,0.0,Cuttack,Odisha
2002-10-18,0.10434412956237793,Cuttack,Odisha
2002-10-19,6.287435054779053,Cuttack,Odisha
2002-10-20,0.0,Cuttack,Odisha
2002-10-21,0.0,Cuttack,Odisha
2002-10-22,0.0,Cuttack,Odisha
2002-10-23,0.0,Cuttack,Odisha
2002-10-24,0.0,Cuttack,Odisha
2002-10-25,0.0,Cuttack,Odisha
2002-10-26,0.0,Cuttack,Odisha
2002-10-27,0.0,Cuttack,Odisha
2002-10-28,0.0,Cuttack,Odisha
2002-10-29,0.0,Cuttack,Odisha
2002-10-30,0.0,Cuttack,Odisha
2002-10-31,0.0,Cuttack,Odisha
2002-11-01,0.0,Cuttack,Odisha
2002-11-02,0.0,Cuttack,Odisha
2002-11-03,0.0,Cuttack,Odisha
2002-11-04,0.0,Cuttack,Odisha
2002-11-05,0.0,Cuttack,Odisha
2002-11-06,0.0,Cuttack,Odisha
2002-11-07,0.0,Cuttack,Odisha
2002-11-08,0.0,Cuttack,Odisha
2002-11-09,0.0,Cuttack,Odisha
2002-11-10,4.246222019195557,Cuttack,Odisha
2002-11-11,0.0,Cuttack,Odisha
2002-11-12,1.970944881439209,Cuttack,Odisha
2002-11-13,0.0,Cuttack,Odisha
2002-11-14,0.0,Cuttack,Odisha
2002-11-15,0.0,Cuttack,Odisha
2002-11-16,0.0,Cuttack,Odisha
2002-11-17,0.0,Cuttack,Odisha
2002-11-18,0.0,Cuttack,Odisha
2002-11-19,0.0,Cuttack,Odisha
2002-11-20,0.0,Cuttack,Odisha
2002-11-21,0.0,Cuttack,Odisha
2002-11-22,0.0,Cuttack,Odisha
2002-11-23,0.0,Cuttack,Odisha
2002-11-24,0.0,Cuttack,Odisha
2002-11-25,0.0,Cuttack,Odisha
2002-11-26,0.0,Cuttack,Odisha
2002-11-27,0.0,Cuttack,Odisha
2002-11-28,0.0,Cuttack,Odisha
2002-11-29,0.0,Cuttack,Odisha
2002-11-30,0.0,Cuttack,Odisha
2002-12-01,0.0,Cuttack,Odisha
2002-12-02,0.0,Cuttack,Odisha
2002-12-03,0.0,Cuttack,Odisha
2002-12-04,0.0,Cuttack,Odisha
2002-12-05,0.0,Cuttack,Odisha
2002-12-06,0.0,Cuttack,Odisha
2002-12-07,0.0,Cuttack,Odisha
2002-12-08,0.0,Cuttack,Odisha
2002-12-09,0.0,Cuttack,Odisha
2002-12-10,0.0,Cuttack,Odisha
2002-12-11,0.0,Cuttack,Odisha
2002-12-12,0.0,Cuttack,Odisha
2002-12-13,0.0,Cuttack,Odisha
2002-12-14,0.0,Cuttack,Odisha
2002-12-15,0.0,Cuttack,Odisha
2002-12-16,0.0,Cuttack,Odisha
2002-12-17,0.0,Cuttack,Odisha
2002-12-18,0.0,Cuttack,Odisha
2002-12-19,0.0,Cuttack,Odisha
2002-12-20,0.0,Cuttack,Odisha
2002-12-21,0.0,Cuttack,Odisha
2002-12-22,0.0,Cuttack,Odisha
2002-12-23,0.0,Cuttack,Odisha
2002-12-24,0.0,Cuttack,Odisha
2002-12-25,0.0,Cuttack,Odisha
2002-12-26,0.0,Cuttack,Odisha
2002-12-27,0.0,Cuttack,Odisha
2002-12-28,0.0,Cuttack,Odisha
2002-12-29,0.0,Cuttack,Odisha
2002-12-30,0.0,Cuttack,Odisha
2002-12-31,0.0,Cuttack,Odisha
2003-01-01,0.0,Cuttack,Odisha
2003-01-02,0.0,Cuttack,Odisha
2003-01-03,0.0,Cuttack,Odisha
2003-01-04,0.0,Cuttack,Odisha
2003-01-05,0.0,Cuttack,Odisha
2003-01-06,0.0,Cuttack,Odisha
2003-01-07,0.0,Cuttack,Odisha
2003-01-08,0.0,Cuttack,Odisha
2003-01-09,0.0,Cuttack,Odisha
2003-01-10,0.0,Cuttack,Odisha
2003-01-11,0.0,Cuttack,Odisha
2003-01-12,0.0,Cuttack,Odisha
2003-01-13,0.0,Cuttack,Odisha
2003-01-14,0.0,Cuttack,Odisha
2003-01-15,0.0,Cuttack,Odisha
2003-01-16,0.0,Cuttack,Odisha
2003-01-17,0.0,Cuttack,Odisha
2003-01-18,0.0,Cuttack,Odisha
2003-01-19,0.0,Cuttack,Odisha
2003-01-20,0.0,Cuttack,Odisha
2003-01-21,0.0,Cuttack,Odisha
2003-01-22,0.0,Cuttack,Odisha
2003-01-23,0.0,Cuttack,Odisha
2003-01-24,0.0,Cuttack,Odisha
2003-01-25,0.0,Cuttack,Odisha
2003-01-26,0.0,Cuttack,Odisha
2003-01-27,0.0,Cuttack,Odisha
2003-01-28,0.0,Cuttack,Odisha
2003-01-29,0.0,Cuttack,Odisha
2003-01-30,0.0,Cuttack,Odisha
2003-01-31,0.0,Cuttack,Odisha
2003-02-01,0.0,Cuttack,Odisha
2003-02-02,0.0,Cuttack,Odisha
2003-02-03,0.0,Cuttack,Odisha
2003-02-04,0.0,Cuttack,Odisha
2003-02-05,0.0,Cuttack,Odisha
2003-02-06,0.0,Cuttack,Odisha
2003-02-07,0.0,Cuttack,Odisha
2003-02-08,0.0,Cuttack,Odisha
2003-02-09,0.0,Cuttack,Odisha
2003-02-10,0.0,Cuttack,Odisha
2003-02-11,0.0,Cuttack,Odisha
2003-02-12,0.0,Cuttack,Odisha
2003-02-13,0.0,Cuttack,Odisha
2003-02-14,0.6801375150680542,Cuttack,Odisha
2003-02-15,11.902406692504883,Cuttack,Odisha
2003-02-16,0.38259515166282654,Cuttack,Odisha
2003-02-17,0.0,Cuttack,Odisha
2003-02-18,0.0,Cuttack,Odisha
2003-02-19,0.0,Cuttack,Odisha
2003-02-20,13.602749824523926,Cuttack,Odisha
2003-02-21,0.6028771996498108,Cuttack,Odisha
2003-02-22,0.0,Cuttack,Odisha
2003-02-23,0.0,Cuttack,Odisha
2003-02-24,0.0,Cuttack,Odisha
2003-02-25,0.0,Cuttack,Odisha
2003-02-26,0.0,Cuttack,Odisha
2003-02-27,0.0,Cuttack,Odisha
2003-02-28,0.0,Cuttack,Odisha
2003-03-01,0.0,Cuttack,Odisha
2003-03-02,0.0,Cuttack,Odisha
2003-03-03,0.0,Cuttack,Odisha
2003-03-04,0.0,Cuttack,Odisha
2003-03-05,0.0,Cuttack,Odisha
2003-03-06,0.0,Cuttack,Odisha
2003-03-07,0.0,Cuttack,Odisha
2003-03-08,0.0,Cuttack,Odisha
2003-03-09,0.0,Cuttack,Odisha
2003-03-10,0.0,Cuttack,Odisha
2003-03-11,0.0,Cuttack,Odisha
2003-03-12,0.0,Cuttack,Odisha
2003-03-13,0.0,Cuttack,Odisha
2003-03-14,0.11593792587518692,Cuttack,Odisha
2003-03-15,0.0,Cuttack,Odisha
2003-03-16,0.0,Cuttack,Odisha
2003-03-17,2.728285551071167,Cuttack,Odisha
2003-03-18,0.6376585960388184,Cuttack,Odisha
2003-03-19,0.0,Cuttack,Odisha
2003-03-20,0.0,Cuttack,Odisha
2003-03-21,0.0,Cuttack,Odisha
2003-03-22,0.0,Cuttack,Odisha
2003-03-23,0.0,Cuttack,Odisha
2003-03-24,0.0,Cuttack,Odisha
2003-03-25,0.0,Cuttack,Odisha
2003-03-26,0.0,Cuttack,Odisha
2003-03-27,0.0,Cuttack,Odisha
2003-03-28,0.0,Cuttack,Odisha
2003-03-29,0.18550069630146027,Cuttack,Odisha
2003-03-30,0.0,Cuttack,Odisha
2003-03-31,0.0,Cuttack,Odisha
2003-04-01,0.0,Cuttack,Odisha
2003-04-02,0.0,Cuttack,Odisha
2003-04-03,0.0,Cuttack,Odisha
